Store,Date,Weekly_Expenses
19,12/31/2010 0:00,553120
19,1/7/2011 0:00,574794
19,1/14/2011 0:00,644994
19,1/21/2011 0:00,392459
19,1/28/2011 0:00,412908
19,2/4/2011 0:00,629944
19,2/11/2011 0:00,383612
19,2/18/2011 0:00,324770
19,2/25/2011 0:00,416568
19,3/4/2011 0:00,499385
19,3/11/2011 0:00,638080
19,3/18/2011 0:00,309430
19,3/25/2011 0:00,555740
19,4/1/2011 0:00,528441
19,4/8/2011 0:00,697282
19,4/15/2011 0:00,678318
19,4/22/2011 0:00,633792
19,4/29/2011 0:00,673157
19,5/6/2011 0:00,387290
19,5/13/2011 0:00,371623
19,5/20/2011 0:00,503822
19,5/27/2011 0:00,492327
19,6/3/2011 0:00,304337
19,6/10/2011 0:00,684652
19,6/17/2011 0:00,602209
19,6/24/2011 0:00,643275
19,7/1/2011 0:00,599011
19,7/8/2011 0:00,383112
19,7/15/2011 0:00,437764
19,7/22/2011 0:00,478537
19,7/29/2011 0:00,446842
19,8/5/2011 0:00,411383
19,8/12/2011 0:00,549670
19,8/19/2011 0:00,581258
19,8/26/2011 0:00,359415
19,9/2/2011 0:00,661549
19,9/9/2011 0:00,618787
19,9/16/2011 0:00,508901
19,9/23/2011 0:00,535356
19,9/30/2011 0:00,390607
19,10/7/2011 0:00,309338
19,10/14/2011 0:00,625006
19,10/21/2011 0:00,488324
19,10/28/2011 0:00,520745
19,11/4/2011 0:00,511507
19,11/11/2011 0:00,670199
19,11/18/2011 0:00,602812
19,11/25/2011 0:00,474691
19,12/2/2011 0:00,667770
19,12/9/2011 0:00,694052
19,12/16/2011 0:00,361500
19,12/23/2011 0:00,583142
19,12/30/2011 0:00,569923
19,1/6/2012 0:00,336715
19,1/13/2012 0:00,391945
19,1/20/2012 0:00,360717
19,1/27/2012 0:00,546414
19,2/3/2012 0:00,436914
19,2/10/2012 0:00,472300
19,2/17/2012 0:00,401142
19,2/24/2012 0:00,381103
19,3/2/2012 0:00,692073
19,3/9/2012 0:00,303797
19,3/16/2012 0:00,380130
19,3/23/2012 0:00,600366
19,3/30/2012 0:00,663379
19,4/6/2012 0:00,459461
19,4/13/2012 0:00,687341
19,4/20/2012 0:00,376234
19,4/27/2012 0:00,327067
19,5/4/2012 0:00,564890
19,5/11/2012 0:00,358922
19,5/18/2012 0:00,404645
19,5/25/2012 0:00,396621
19,6/1/2012 0:00,686015
19,6/8/2012 0:00,357783
19,6/15/2012 0:00,405913
19,6/22/2012 0:00,372320
19,6/29/2012 0:00,349382
19,7/6/2012 0:00,328038
19,7/13/2012 0:00,493318
19,7/20/2012 0:00,327315
19,7/27/2012 0:00,350214
19,8/3/2012 0:00,326210
19,8/10/2012 0:00,372327
19,8/17/2012 0:00,498655
19,8/24/2012 0:00,591470
19,8/31/2012 0:00,592656
19,9/7/2012 0:00,549371
19,9/14/2012 0:00,668894
19,9/21/2012 0:00,318712
19,9/28/2012 0:00,439657
19,10/5/2012 0:00,334518
19,10/12/2012 0:00,635945
19,10/19/2012 0:00,477058
19,10/26/2012 0:00,372650
20,2/5/2010 0:00,308448
20,2/12/2010 0:00,615203
20,2/19/2010 0:00,503798
20,2/26/2010 0:00,432387
20,3/5/2010 0:00,452723
20,3/12/2010 0:00,569329
20,3/19/2010 0:00,544478
20,3/26/2010 0:00,570529
20,4/2/2010 0:00,504877
20,4/9/2010 0:00,356506
20,4/16/2010 0:00,448167
20,4/23/2010 0:00,673404
20,4/30/2010 0:00,344188
20,5/7/2010 0:00,418593
20,5/14/2010 0:00,530061
20,5/21/2010 0:00,328308
20,5/28/2010 0:00,352921
20,6/4/2010 0:00,460756
20,6/11/2010 0:00,466656
20,6/18/2010 0:00,458221
20,6/25/2010 0:00,451732
20,7/2/2010 0:00,496961
20,7/9/2010 0:00,545038
20,7/16/2010 0:00,652098
20,7/23/2010 0:00,376073
20,7/30/2010 0:00,486933
20,8/6/2010 0:00,442910
20,8/13/2010 0:00,598394
20,8/20/2010 0:00,620641
20,8/27/2010 0:00,358628
20,9/3/2010 0:00,325176
20,9/10/2010 0:00,446543
20,9/17/2010 0:00,690773
20,9/24/2010 0:00,475833
20,10/1/2010 0:00,685370
20,10/8/2010 0:00,515434
20,10/15/2010 0:00,601623
20,10/22/2010 0:00,583153
20,10/29/2010 0:00,603202
20,11/5/2010 0:00,345932
20,11/12/2010 0:00,417126
20,11/19/2010 0:00,343730
20,11/26/2010 0:00,421185
20,12/3/2010 0:00,598408
20,12/10/2010 0:00,561738
20,12/17/2010 0:00,421596
20,12/24/2010 0:00,350213
20,12/31/2010 0:00,491104
20,1/7/2011 0:00,321622
20,1/14/2011 0:00,502794
20,1/21/2011 0:00,616874
20,1/28/2011 0:00,493451
20,2/4/2011 0:00,358453
20,2/11/2011 0:00,423862
20,2/18/2011 0:00,582234
20,2/25/2011 0:00,339140
20,3/4/2011 0:00,601809
20,3/11/2011 0:00,547779
20,3/18/2011 0:00,669006
20,3/25/2011 0:00,404826
20,4/1/2011 0:00,315520
20,4/8/2011 0:00,455389
20,4/15/2011 0:00,555341
20,4/22/2011 0:00,552934
20,4/29/2011 0:00,545327
20,5/6/2011 0:00,547583
20,5/13/2011 0:00,620292
20,5/20/2011 0:00,528728
20,5/27/2011 0:00,628667
20,6/3/2011 0:00,516354
20,6/10/2011 0:00,695444
20,6/17/2011 0:00,387057
20,6/24/2011 0:00,662471
20,7/1/2011 0:00,395774
20,7/8/2011 0:00,579056
20,7/15/2011 0:00,684111
20,7/22/2011 0:00,663733
20,7/29/2011 0:00,554944
20,8/5/2011 0:00,511472
20,8/12/2011 0:00,542195
20,8/19/2011 0:00,603830
20,8/26/2011 0:00,313213
20,9/2/2011 0:00,419751
20,9/9/2011 0:00,329989
20,9/16/2011 0:00,506423
20,9/23/2011 0:00,346761
20,9/30/2011 0:00,557722
20,10/7/2011 0:00,422488
20,10/14/2011 0:00,439841
20,10/21/2011 0:00,463279
20,10/28/2011 0:00,340680
20,11/4/2011 0:00,335196
20,11/11/2011 0:00,376700
20,11/18/2011 0:00,608701
20,11/25/2011 0:00,373346
20,12/2/2011 0:00,450676
20,12/9/2011 0:00,642425
20,12/16/2011 0:00,343975
20,12/23/2011 0:00,462194
20,12/30/2011 0:00,523629
20,1/6/2012 0:00,373948
20,1/13/2012 0:00,573847
20,1/20/2012 0:00,422761
20,1/27/2012 0:00,449278
20,2/3/2012 0:00,356760
20,2/10/2012 0:00,536104
20,2/17/2012 0:00,328411
20,2/24/2012 0:00,302870
20,3/2/2012 0:00,584055
20,3/9/2012 0:00,580155
20,3/16/2012 0:00,488344
20,3/23/2012 0:00,583477
20,3/30/2012 0:00,378705
20,4/6/2012 0:00,356086
20,4/13/2012 0:00,639341
20,4/20/2012 0:00,697185
20,4/27/2012 0:00,492499
20,5/4/2012 0:00,525473
20,5/11/2012 0:00,382613
20,5/18/2012 0:00,459838
20,5/25/2012 0:00,326638
20,6/1/2012 0:00,588791
20,6/8/2012 0:00,393144
20,6/15/2012 0:00,675580
20,6/22/2012 0:00,596259
20,6/29/2012 0:00,627129
20,7/6/2012 0:00,534902
20,7/13/2012 0:00,586223
20,7/20/2012 0:00,679475
20,7/27/2012 0:00,533190
20,8/3/2012 0:00,340476
20,8/10/2012 0:00,635698
20,8/17/2012 0:00,478936
20,8/24/2012 0:00,629916
20,8/31/2012 0:00,664427
20,9/7/2012 0:00,470215
20,9/14/2012 0:00,379438
20,9/21/2012 0:00,676957
20,9/28/2012 0:00,562499
20,10/5/2012 0:00,358717
20,10/12/2012 0:00,490584
20,10/19/2012 0:00,612274
20,10/26/2012 0:00,427083
21,2/5/2010 0:00,300315
21,2/12/2010 0:00,670445
21,2/19/2010 0:00,491034
21,2/26/2010 0:00,584961
21,3/5/2010 0:00,569579
21,3/12/2010 0:00,571510
21,3/19/2010 0:00,665376
21,3/26/2010 0:00,614715
21,4/2/2010 0:00,465992
21,4/9/2010 0:00,596691
21,4/16/2010 0:00,560729
21,4/23/2010 0:00,510348
21,4/30/2010 0:00,427548
21,5/7/2010 0:00,512601
21,5/14/2010 0:00,316997
21,5/21/2010 0:00,499167
21,5/28/2010 0:00,300737
21,6/4/2010 0:00,508478
21,6/11/2010 0:00,674286
21,6/18/2010 0:00,345203
21,6/25/2010 0:00,396621
21,7/2/2010 0:00,691076
21,7/9/2010 0:00,668884
21,7/16/2010 0:00,356872
21,7/23/2010 0:00,539706
21,7/30/2010 0:00,350440
21,8/6/2010 0:00,358021
21,8/13/2010 0:00,424941
21,8/20/2010 0:00,415853
21,8/27/2010 0:00,539270
21,9/3/2010 0:00,421825
21,9/10/2010 0:00,389758
21,9/17/2010 0:00,675851
21,9/24/2010 0:00,379381
21,10/1/2010 0:00,441339
21,10/8/2010 0:00,689633
21,10/15/2010 0:00,685959
21,10/22/2010 0:00,426998
21,10/29/2010 0:00,694788
21,11/5/2010 0:00,350132
21,11/12/2010 0:00,571491
21,11/19/2010 0:00,515488
21,11/26/2010 0:00,458197
21,12/3/2010 0:00,662300
21,12/10/2010 0:00,455788
21,12/17/2010 0:00,596137
21,12/24/2010 0:00,534380
21,12/31/2010 0:00,678444
21,1/7/2011 0:00,452988
21,1/14/2011 0:00,353499
21,1/21/2011 0:00,490777
21,1/28/2011 0:00,328732
21,2/4/2011 0:00,678090
21,2/11/2011 0:00,332363
21,2/18/2011 0:00,571584
21,2/25/2011 0:00,633658
21,3/4/2011 0:00,472656
21,3/11/2011 0:00,552622
21,3/18/2011 0:00,414416
21,3/25/2011 0:00,662402
21,4/1/2011 0:00,454275
21,4/8/2011 0:00,416786
21,4/15/2011 0:00,386337
21,4/22/2011 0:00,314700
21,4/29/2011 0:00,408013
21,5/6/2011 0:00,367134
21,5/13/2011 0:00,613191
21,5/20/2011 0:00,519630
21,5/27/2011 0:00,434395
21,6/3/2011 0:00,319391
21,6/10/2011 0:00,376130
21,6/17/2011 0:00,319642
21,6/24/2011 0:00,524305
21,7/1/2011 0:00,518568
21,7/8/2011 0:00,648771
21,7/15/2011 0:00,454030
21,7/22/2011 0:00,645814
21,7/29/2011 0:00,487027
21,8/5/2011 0:00,329031
21,8/12/2011 0:00,470354
21,8/19/2011 0:00,608008
21,8/26/2011 0:00,447118
21,9/2/2011 0:00,465987
21,9/9/2011 0:00,303924
21,9/16/2011 0:00,506646
21,9/23/2011 0:00,328711
21,9/30/2011 0:00,505942
21,10/7/2011 0:00,333097
21,10/14/2011 0:00,351364
21,10/21/2011 0:00,417732
21,10/28/2011 0:00,628029
21,11/4/2011 0:00,572707
21,11/11/2011 0:00,347089
21,11/18/2011 0:00,549472
21,11/25/2011 0:00,457326
21,12/2/2011 0:00,339871
21,12/9/2011 0:00,476034
21,12/16/2011 0:00,332665
21,12/23/2011 0:00,492624
21,12/30/2011 0:00,590284
21,1/6/2012 0:00,476075
21,1/13/2012 0:00,545520
21,1/20/2012 0:00,561487
21,1/27/2012 0:00,303325
21,2/3/2012 0:00,529801
21,2/10/2012 0:00,632054
21,2/17/2012 0:00,567485
21,2/24/2012 0:00,641939
21,3/2/2012 0:00,386657
21,3/9/2012 0:00,519333
21,3/16/2012 0:00,437252
21,3/23/2012 0:00,674984
21,3/30/2012 0:00,674455
21,4/6/2012 0:00,306062
21,4/13/2012 0:00,301984
21,4/20/2012 0:00,695253
21,4/27/2012 0:00,694313
21,5/4/2012 0:00,597656
21,5/11/2012 0:00,547240
21,5/18/2012 0:00,659953
21,5/25/2012 0:00,647524
21,6/1/2012 0:00,665348
21,6/8/2012 0:00,665887
21,6/15/2012 0:00,550688
21,6/22/2012 0:00,419376
21,6/29/2012 0:00,329397
21,7/6/2012 0:00,433338
21,7/13/2012 0:00,590484
21,7/20/2012 0:00,531048
21,7/27/2012 0:00,315324
21,8/3/2012 0:00,358871
21,8/10/2012 0:00,380771
21,8/17/2012 0:00,309214
21,8/24/2012 0:00,417760
21,8/31/2012 0:00,690768
21,9/7/2012 0:00,506718
21,9/14/2012 0:00,448367
21,9/21/2012 0:00,485712
21,9/28/2012 0:00,603390
21,10/5/2012 0:00,660661
21,10/12/2012 0:00,571957
21,10/19/2012 0:00,338974
21,10/26/2012 0:00,325723
22,2/5/2010 0:00,550156
22,2/12/2010 0:00,576611
22,2/19/2010 0:00,435124
22,2/26/2010 0:00,454547
22,3/5/2010 0:00,639680
22,3/12/2010 0:00,331618
22,3/19/2010 0:00,568360
22,3/26/2010 0:00,648415
22,4/2/2010 0:00,663806
22,4/9/2010 0:00,505798
22,4/16/2010 0:00,586815
22,4/23/2010 0:00,381810
22,4/30/2010 0:00,581811
22,5/7/2010 0:00,488474
22,5/14/2010 0:00,423000
22,5/21/2010 0:00,610329
22,5/28/2010 0:00,320910
22,6/4/2010 0:00,534858
22,6/11/2010 0:00,553985
22,6/18/2010 0:00,484044
22,6/25/2010 0:00,405394
22,7/2/2010 0:00,610695
22,7/9/2010 0:00,461553
22,7/16/2010 0:00,622863
22,7/23/2010 0:00,366232
22,7/30/2010 0:00,696494
22,8/6/2010 0:00,669051
22,8/13/2010 0:00,551991
22,8/20/2010 0:00,597759
22,8/27/2010 0:00,649388
22,9/3/2010 0:00,674841
22,9/10/2010 0:00,312594
22,9/17/2010 0:00,675002
22,9/24/2010 0:00,586544
22,10/1/2010 0:00,374128
22,10/8/2010 0:00,479303
22,10/15/2010 0:00,544440
22,10/22/2010 0:00,626858
22,10/29/2010 0:00,637713
22,11/5/2010 0:00,354586
22,11/12/2010 0:00,333428
22,11/19/2010 0:00,444414
22,11/26/2010 0:00,676542
22,12/3/2010 0:00,349658
22,12/10/2010 0:00,513287
22,12/17/2010 0:00,494448
22,12/24/2010 0:00,589388
22,12/31/2010 0:00,381202
22,1/7/2011 0:00,661893
22,1/14/2011 0:00,424258
22,1/21/2011 0:00,648847
22,1/28/2011 0:00,616335
22,2/4/2011 0:00,624289
22,2/11/2011 0:00,496355
22,2/18/2011 0:00,417009
22,2/25/2011 0:00,312345
22,3/4/2011 0:00,325687
22,3/11/2011 0:00,421643
22,3/18/2011 0:00,324172
22,3/25/2011 0:00,488114
22,4/1/2011 0:00,577678
22,4/8/2011 0:00,628573
22,4/15/2011 0:00,536051
22,4/22/2011 0:00,506648
22,4/29/2011 0:00,347600
22,5/6/2011 0:00,676475
22,5/13/2011 0:00,480986
22,5/20/2011 0:00,456681
22,5/27/2011 0:00,553085
22,6/3/2011 0:00,412875
22,6/10/2011 0:00,360308
22,6/17/2011 0:00,689819
22,6/24/2011 0:00,446744
22,7/1/2011 0:00,351928
22,7/8/2011 0:00,538958
22,7/15/2011 0:00,617514
22,7/22/2011 0:00,566675
22,7/29/2011 0:00,612707
22,8/5/2011 0:00,689311
22,8/12/2011 0:00,453866
22,8/19/2011 0:00,620731
22,8/26/2011 0:00,626966
22,9/2/2011 0:00,547676
22,9/9/2011 0:00,582965
22,9/16/2011 0:00,597224
22,9/23/2011 0:00,695335
22,9/30/2011 0:00,344375
22,10/7/2011 0:00,631644
22,10/14/2011 0:00,556940
22,10/21/2011 0:00,458678
22,10/28/2011 0:00,334012
22,11/4/2011 0:00,690948
22,11/11/2011 0:00,500137
22,11/18/2011 0:00,557901
22,11/25/2011 0:00,374739
22,12/2/2011 0:00,370719
22,12/9/2011 0:00,441302
22,12/16/2011 0:00,452391
22,12/23/2011 0:00,691630
22,12/30/2011 0:00,450394
22,1/6/2012 0:00,477188
22,1/13/2012 0:00,444089
22,1/20/2012 0:00,567465
22,1/27/2012 0:00,551933
22,2/3/2012 0:00,648531
22,2/10/2012 0:00,628895
22,2/17/2012 0:00,353739
22,2/24/2012 0:00,615845
22,3/2/2012 0:00,657380
22,3/9/2012 0:00,531339
22,3/16/2012 0:00,511937
22,3/23/2012 0:00,432457
22,3/30/2012 0:00,459492
22,4/6/2012 0:00,579914
22,4/13/2012 0:00,648949
22,4/20/2012 0:00,621909
22,4/27/2012 0:00,461883
22,5/4/2012 0:00,569090
22,5/11/2012 0:00,696179
22,5/18/2012 0:00,350348
22,5/25/2012 0:00,671067
22,6/1/2012 0:00,616161
22,6/8/2012 0:00,460880
22,6/15/2012 0:00,388631
22,6/22/2012 0:00,410595
22,6/29/2012 0:00,536477
22,7/6/2012 0:00,618768
22,7/13/2012 0:00,698548
22,7/20/2012 0:00,508709
22,7/27/2012 0:00,516290
22,8/3/2012 0:00,465755
22,8/10/2012 0:00,470998
22,8/17/2012 0:00,480036
22,8/24/2012 0:00,641971
22,8/31/2012 0:00,332187
22,9/7/2012 0:00,645634
22,9/14/2012 0:00,432902
22,9/21/2012 0:00,315325
22,9/28/2012 0:00,567848
22,10/5/2012 0:00,551850
22,10/12/2012 0:00,566299
22,10/19/2012 0:00,686224
22,10/26/2012 0:00,428320
23,2/5/2010 0:00,335829
23,2/12/2010 0:00,585545
23,2/19/2010 0:00,473329
23,2/26/2010 0:00,311195
23,3/5/2010 0:00,557887
23,3/12/2010 0:00,612380
23,3/19/2010 0:00,564615
23,3/26/2010 0:00,646961
23,4/2/2010 0:00,627652
23,4/9/2010 0:00,413112
23,4/16/2010 0:00,332524
23,4/23/2010 0:00,405158
23,4/30/2010 0:00,644147
23,5/7/2010 0:00,581015
23,5/14/2010 0:00,368855
23,5/21/2010 0:00,454287
23,5/28/2010 0:00,366988
23,6/4/2010 0:00,368335
23,6/11/2010 0:00,695748
23,6/18/2010 0:00,687010
23,6/25/2010 0:00,613605
23,7/2/2010 0:00,561759
23,7/9/2010 0:00,585834
23,7/16/2010 0:00,523207
23,7/23/2010 0:00,345698
23,7/30/2010 0:00,658349
23,8/6/2010 0:00,313689
23,8/13/2010 0:00,489156
23,8/20/2010 0:00,489551
23,8/27/2010 0:00,345878
23,9/3/2010 0:00,411335
23,9/10/2010 0:00,382410
23,9/17/2010 0:00,495467
23,9/24/2010 0:00,334406
23,10/1/2010 0:00,511998
23,10/8/2010 0:00,454435
23,10/15/2010 0:00,506587
23,10/22/2010 0:00,370584
23,10/29/2010 0:00,380332
23,11/5/2010 0:00,358811
23,11/12/2010 0:00,345913
23,11/19/2010 0:00,340047
23,11/26/2010 0:00,415421
23,12/3/2010 0:00,300320
23,12/10/2010 0:00,569903
23,12/17/2010 0:00,538238
23,12/24/2010 0:00,421913
23,12/31/2010 0:00,637692
23,1/7/2011 0:00,498738
23,1/14/2011 0:00,577878
23,1/21/2011 0:00,422808
23,1/28/2011 0:00,386779
23,2/4/2011 0:00,681836
23,2/11/2011 0:00,593578
23,2/18/2011 0:00,454023
23,2/25/2011 0:00,408273
23,3/4/2011 0:00,613543
23,3/11/2011 0:00,538407
23,3/18/2011 0:00,483880
23,3/25/2011 0:00,332048
23,4/1/2011 0:00,369936
23,4/8/2011 0:00,657217
23,4/15/2011 0:00,395003
23,4/22/2011 0:00,441216
23,4/29/2011 0:00,469988
23,5/6/2011 0:00,626342
23,5/13/2011 0:00,514507
23,5/20/2011 0:00,649305
23,5/27/2011 0:00,641716
23,6/3/2011 0:00,379395
23,6/10/2011 0:00,544212
23,6/17/2011 0:00,545960
23,6/24/2011 0:00,438334
23,7/1/2011 0:00,593773
23,7/8/2011 0:00,532454
23,7/15/2011 0:00,602631
23,7/22/2011 0:00,476704
23,7/29/2011 0:00,649387
23,8/5/2011 0:00,336245
23,8/12/2011 0:00,697237
23,8/19/2011 0:00,626452
23,8/26/2011 0:00,570907
23,9/2/2011 0:00,564208
23,9/9/2011 0:00,523641
23,9/16/2011 0:00,613121
23,9/23/2011 0:00,433101
23,9/30/2011 0:00,643136
23,10/7/2011 0:00,410221
23,10/14/2011 0:00,471526
23,10/21/2011 0:00,419994
23,10/28/2011 0:00,546070
23,11/4/2011 0:00,430388
23,11/11/2011 0:00,648022
23,11/18/2011 0:00,499556
23,11/25/2011 0:00,627995
23,12/2/2011 0:00,390248
23,12/9/2011 0:00,370317
23,12/16/2011 0:00,575750
23,12/23/2011 0:00,481546
23,12/30/2011 0:00,334431
23,1/6/2012 0:00,516750
23,1/13/2012 0:00,681891
23,1/20/2012 0:00,414820
23,1/27/2012 0:00,419803
23,2/3/2012 0:00,588396
23,2/10/2012 0:00,464111
23,2/17/2012 0:00,538355
23,2/24/2012 0:00,309713
23,3/2/2012 0:00,431139
23,3/9/2012 0:00,321294
23,3/16/2012 0:00,583115
23,3/23/2012 0:00,511302
23,3/30/2012 0:00,414299
23,4/6/2012 0:00,311559
23,4/13/2012 0:00,601314
23,4/20/2012 0:00,622183
23,4/27/2012 0:00,560784
23,5/4/2012 0:00,687869
23,5/11/2012 0:00,448870
23,5/18/2012 0:00,419494
23,5/25/2012 0:00,546730
23,6/1/2012 0:00,622719
23,6/8/2012 0:00,552118
23,6/15/2012 0:00,677657
23,6/22/2012 0:00,366928
23,6/29/2012 0:00,469643
23,7/6/2012 0:00,536932
23,7/13/2012 0:00,378997
23,7/20/2012 0:00,530042
23,7/27/2012 0:00,328177
23,8/3/2012 0:00,683672
23,8/10/2012 0:00,490962
23,8/17/2012 0:00,697473
23,8/24/2012 0:00,592855
23,8/31/2012 0:00,449985
23,9/7/2012 0:00,695039
23,9/14/2012 0:00,506103
23,9/21/2012 0:00,382678
23,9/28/2012 0:00,591863
23,10/5/2012 0:00,556318
23,10/12/2012 0:00,406710
23,10/19/2012 0:00,386606
23,10/26/2012 0:00,540697
24,2/5/2010 0:00,458436
24,2/12/2010 0:00,679199
24,2/19/2010 0:00,540418
24,2/26/2010 0:00,375635
24,3/5/2010 0:00,312116
24,3/12/2010 0:00,557761
24,3/19/2010 0:00,403331
24,3/26/2010 0:00,407940
24,4/2/2010 0:00,581890
24,4/9/2010 0:00,541823
24,4/16/2010 0:00,686857
24,4/23/2010 0:00,556863
24,4/30/2010 0:00,687187
24,5/7/2010 0:00,449867
24,5/14/2010 0:00,419539
24,5/21/2010 0:00,503329
24,5/28/2010 0:00,436072
24,6/4/2010 0:00,676213
24,6/11/2010 0:00,645242
24,6/18/2010 0:00,477110
24,6/25/2010 0:00,698895
24,7/2/2010 0:00,643495
24,7/9/2010 0:00,381179
24,7/16/2010 0:00,361911
24,7/23/2010 0:00,413420
24,7/30/2010 0:00,535260
24,8/6/2010 0:00,371254
24,8/13/2010 0:00,520219
24,8/20/2010 0:00,613556
24,8/27/2010 0:00,418623
24,9/3/2010 0:00,553161
24,9/10/2010 0:00,696194
24,9/17/2010 0:00,407352
24,9/24/2010 0:00,612388
24,10/1/2010 0:00,618005
24,10/8/2010 0:00,485115
24,10/15/2010 0:00,398857
24,10/22/2010 0:00,664960
24,10/29/2010 0:00,306931
24,11/5/2010 0:00,491725
24,11/12/2010 0:00,477508
24,11/19/2010 0:00,478290
24,11/26/2010 0:00,313639
24,12/3/2010 0:00,596895
24,12/10/2010 0:00,564410
24,12/17/2010 0:00,563731
24,12/24/2010 0:00,475252
24,12/31/2010 0:00,407114
24,1/7/2011 0:00,668401
24,1/14/2011 0:00,445716
24,1/21/2011 0:00,582785
24,1/28/2011 0:00,647759
24,2/4/2011 0:00,315613
24,2/11/2011 0:00,577508
24,2/18/2011 0:00,363000
24,2/25/2011 0:00,484728
24,3/4/2011 0:00,445999
24,3/11/2011 0:00,602829
24,3/18/2011 0:00,535576
24,3/25/2011 0:00,439248
24,4/1/2011 0:00,627535
24,4/8/2011 0:00,642584
24,4/15/2011 0:00,447697
24,4/22/2011 0:00,451992
24,4/29/2011 0:00,506061
24,5/6/2011 0:00,571392
24,5/13/2011 0:00,489133
24,5/20/2011 0:00,686063
24,5/27/2011 0:00,622111
24,6/3/2011 0:00,437933
24,6/10/2011 0:00,665106
24,6/17/2011 0:00,610556
24,6/24/2011 0:00,344566
24,7/1/2011 0:00,692091
24,7/8/2011 0:00,642302
24,7/15/2011 0:00,489288
24,7/22/2011 0:00,478286
24,7/29/2011 0:00,642242
24,8/5/2011 0:00,689065
24,8/12/2011 0:00,341867
24,8/19/2011 0:00,497593
24,8/26/2011 0:00,458800
24,9/2/2011 0:00,697361
24,9/9/2011 0:00,679696
24,9/16/2011 0:00,461421
24,9/23/2011 0:00,353256
24,9/30/2011 0:00,527241
24,10/7/2011 0:00,321651
24,10/14/2011 0:00,692170
24,10/21/2011 0:00,406086
24,10/28/2011 0:00,374268
24,11/4/2011 0:00,605713
24,11/11/2011 0:00,675253
24,11/18/2011 0:00,411665
24,11/25/2011 0:00,677251
24,12/2/2011 0:00,542493
24,12/9/2011 0:00,585809
24,12/16/2011 0:00,314768
24,12/23/2011 0:00,433452
24,12/30/2011 0:00,565264
24,1/6/2012 0:00,526581
24,1/13/2012 0:00,481323
24,1/20/2012 0:00,324877
24,1/27/2012 0:00,650673
24,2/3/2012 0:00,308064
24,2/10/2012 0:00,549847
24,2/17/2012 0:00,635366
24,2/24/2012 0:00,380558
24,3/2/2012 0:00,317097
24,3/9/2012 0:00,657400
24,3/16/2012 0:00,537918
24,3/23/2012 0:00,352041
24,3/30/2012 0:00,662969
24,4/6/2012 0:00,433727
24,4/13/2012 0:00,636563
24,4/20/2012 0:00,698358
24,4/27/2012 0:00,571282
24,5/4/2012 0:00,435237
24,5/11/2012 0:00,622723
24,5/18/2012 0:00,586564
24,5/25/2012 0:00,340615
24,6/1/2012 0:00,594191
24,6/8/2012 0:00,597092
24,6/15/2012 0:00,493651
24,6/22/2012 0:00,356370
24,6/29/2012 0:00,464099
24,7/6/2012 0:00,534655
24,7/13/2012 0:00,451503
24,7/20/2012 0:00,507551
24,7/27/2012 0:00,339953
24,8/3/2012 0:00,615687
24,8/10/2012 0:00,640450
24,8/17/2012 0:00,437698
24,8/24/2012 0:00,387894
24,8/31/2012 0:00,484449
24,9/7/2012 0:00,446346
24,9/14/2012 0:00,677789
24,9/21/2012 0:00,634609
24,9/28/2012 0:00,541523
24,10/5/2012 0:00,563151
24,10/12/2012 0:00,343010
24,10/19/2012 0:00,455805
24,10/26/2012 0:00,439721
25,2/5/2010 0:00,426172
25,2/12/2010 0:00,657856
25,2/19/2010 0:00,339209
25,2/26/2010 0:00,671343
25,3/5/2010 0:00,519578
25,3/12/2010 0:00,550706
25,3/19/2010 0:00,413131
25,3/26/2010 0:00,569424
25,4/2/2010 0:00,351980
25,4/9/2010 0:00,665974
25,4/16/2010 0:00,508062
25,4/23/2010 0:00,621499
25,4/30/2010 0:00,475007
25,5/7/2010 0:00,381050
25,5/14/2010 0:00,311431
25,5/21/2010 0:00,589407
25,5/28/2010 0:00,479547
25,6/4/2010 0:00,506740
25,6/11/2010 0:00,421541
25,6/18/2010 0:00,334282
25,6/25/2010 0:00,383761
25,7/2/2010 0:00,355209
25,7/9/2010 0:00,454167
25,7/16/2010 0:00,574456
25,7/23/2010 0:00,693846
25,7/30/2010 0:00,604260
25,8/6/2010 0:00,358356
25,8/13/2010 0:00,502619
25,8/20/2010 0:00,517609
25,8/27/2010 0:00,439322
25,9/3/2010 0:00,668706
25,9/10/2010 0:00,474879
25,9/17/2010 0:00,499199
25,9/24/2010 0:00,457554
25,10/1/2010 0:00,694026
25,10/8/2010 0:00,500513
25,10/15/2010 0:00,443444
25,10/22/2010 0:00,330275
25,10/29/2010 0:00,441369
25,11/5/2010 0:00,523669
25,11/12/2010 0:00,408006
25,11/19/2010 0:00,547574
25,11/26/2010 0:00,316968
25,12/3/2010 0:00,623865
25,12/10/2010 0:00,692345
25,12/17/2010 0:00,397515
25,12/24/2010 0:00,307144
25,12/31/2010 0:00,552802
25,1/7/2011 0:00,637599
25,1/14/2011 0:00,628868
25,1/21/2011 0:00,366276
25,1/28/2011 0:00,686388
25,2/4/2011 0:00,368675
25,2/11/2011 0:00,570648
25,2/18/2011 0:00,653503
25,2/25/2011 0:00,304633
25,3/4/2011 0:00,326872
25,3/11/2011 0:00,560240
25,3/18/2011 0:00,639697
25,3/25/2011 0:00,633737
25,4/1/2011 0:00,320386
25,4/8/2011 0:00,363943
25,4/15/2011 0:00,656561
